tahun,nama_kota,nama_kecamatan,nama_kelurahan,jenis_disabilitas,jenis_kelamin,jumlah
2017,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Cacat Fisik,Perempuan,1
2017,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Cacat Lainnya,Perempuan,4
2017,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Cacat Netra/Buta,Perempuan,
2017,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Cacat Fisik,Perempuan,1
2017,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Cacat Lainnya,Perempuan,1
2017,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Cacat Fisik,Perempuan,
2017,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Cacat Lainnya,Perempuan,5
2017,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Cacat Fisik,Perempuan,6
2017,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Cacat Lainnya,Perempuan,
2017,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Cacat Fisik,Perempuan,2
2017,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Cacat Lainnya,Perempuan,3
2017,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Cacat Mental/Jiwa,Perempuan,10
2017,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA BARAT,KALI DERES,KALIDERES,Cacat Fisik,Perempuan,1
2017,JAKARTA BARAT,KALI DERES,KALIDERES,Cacat Lainnya,Perempuan,3
2017,JAKARTA BARAT,KALI DERES,KALIDERES,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA BARAT,KALI DERES,KALIDERES,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA BARAT,KALI DERES,KALIDERES,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA BARAT,KALI DERES,SEMANAN,Cacat Lainnya,Perempuan,2
2017,JAKARTA BARAT,KALI DERES,SEMANAN,Cacat Mental/Jiwa,Perempuan,5
2017,JAKARTA BARAT,KALI DERES,SEMANAN,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Cacat Fisik,Perempuan,4
2017,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Cacat Lainnya,Perempuan,2
2017,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Cacat Mental/Jiwa,Perempuan,4
2017,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Cacat Netra/Buta,Perempuan,
2017,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Cacat Rungu/Wicara,Perempuan,2
2017,JAKARTA BARAT,KALI DERES,KAMAL,Cacat Fisik,Perempuan,1
2017,JAKARTA BARAT,KALI DERES,KAMAL,Cacat Lainnya,Perempuan,3
2017,JAKARTA BARAT,KALI DERES,KAMAL,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA BARAT,KALI DERES,KAMAL,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Cacat Fisik,Perempuan,1
2017,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Cacat Fisik dan Mental,Perempuan,10
2017,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Cacat Lainnya,Perempuan,3
2017,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Cacat Mental/Jiwa,Perempuan,11
2017,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,PALMERAH,Cacat Fisik,Perempuan,2
2017,JAKARTA BARAT,PAL MERAH,PALMERAH,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,PALMERAH,Cacat Lainnya,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,PALMERAH,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA BARAT,PAL MERAH,PALMERAH,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA BARAT,PAL MERAH,PALMERAH,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,SLIPI,Cacat Fisik,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,SLIPI,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Cacat Fisik,Perempuan,
2017,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Cacat Fisik dan Mental,Perempuan,2
2017,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Cacat Lainnya,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA BARAT,PAL MERAH,JATIPULO,Cacat Fisik,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,JATIPULO,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA BARAT,PAL MERAH,JATIPULO,Cacat Lainnya,Perempuan,
2017,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Cacat Fisik,Perempuan,2
2017,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Cacat Lainnya,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Cacat Fisik,Perempuan,1
2017,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Cacat Lainnya,Perempuan,
2017,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Cacat Rungu/Wicara,Perempuan,3
2017,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Cacat Fisik,Perempuan,2
2017,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Cacat Lainnya,Perempuan,1
2017,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Cacat Mental/Jiwa,Perempuan,6
2017,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Cacat Netra/Buta,Perempuan,4
2017,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Cacat Rungu/Wicara,Perempuan,5
2017,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Cacat Fisik,Perempuan,
2017,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Cacat Fisik dan Mental,Perempuan,2
2017,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Cacat Lainnya,Perempuan,2
2017,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Cacat Mental/Jiwa,Perempuan,4
2017,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Cacat Netra/Buta,Perempuan,5
2017,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Cacat Fisik,Perempuan,2
2017,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Cacat Lainnya,Perempuan,4
2017,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Cacat Rungu/Wicara,Perempuan,2
2017,JAKARTA BARAT,KEMBANGAN,JOGLO,Cacat Fisik,Perempuan,1
2017,JAKARTA BARAT,KEMBANGAN,JOGLO,Cacat Lainnya,Perempuan,
2017,JAKARTA BARAT,KEMBANGAN,JOGLO,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA BARAT,KEMBANGAN,JOGLO,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA BARAT,KEMBANGAN,JOGLO,Cacat Rungu/Wicara,Perempuan,2
2017,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Cacat Fisik,Perempuan,1
2017,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Cacat Lainnya,Perempuan,1
2017,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,TEBET,TEBET TIMUR,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA SELATAN,TEBET,TEBET TIMUR,Cacat Lainnya,Perempuan,
2017,JAKARTA SELATAN,TEBET,TEBET TIMUR,Cacat Mental/Jiwa,Perempuan,4
2017,JAKARTA SELATAN,TEBET,TEBET BARAT,Cacat Lainnya,Perempuan,
2017,JAKARTA SELATAN,TEBET,TEBET BARAT,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,TEBET,MENTENG DALAM,Cacat Fisik,Perempuan,4
2017,JAKARTA SELATAN,TEBET,MENTENG DALAM,Cacat Fisik dan Mental,Perempuan,4
2017,JAKARTA SELATAN,TEBET,MENTENG DALAM,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,TEBET,MENTENG DALAM,Cacat Mental/Jiwa,Perempuan,8
2017,JAKARTA SELATAN,TEBET,MENTENG DALAM,Cacat Netra/Buta,Perempuan,
2017,JAKARTA SELATAN,TEBET,MENTENG DALAM,Cacat Rungu/Wicara,Perempuan,3
2017,JAKARTA SELATAN,TEBET,KEBON BARU,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,TEBET,KEBON BARU,Cacat Lainnya,Perempuan,
2017,JAKARTA SELATAN,TEBET,KEBON BARU,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA SELATAN,TEBET,KEBON BARU,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA SELATAN,TEBET,BUKIT DURI,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,TEBET,BUKIT DURI,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA SELATAN,TEBET,MANGGARAI,Cacat Fisik,Perempuan,3
2017,JAKARTA SELATAN,TEBET,MANGGARAI,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA SELATAN,TEBET,MANGGARAI,Cacat Lainnya,Perempuan,
2017,JAKARTA SELATAN,TEBET,MANGGARAI,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA SELATAN,SETIA BUDI,KARET,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Cacat Netra/Buta,Perempuan,
2017,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Cacat Fisik,Perempuan,2
2017,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Cacat Rungu/Wicara,Perempuan,2
2017,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Cacat Mental/Jiwa,Perempuan,4
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Cacat Lainnya,Perempuan,
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Cacat Netra/Buta,Perempuan,
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Cacat Fisik dan Mental,Perempuan,3
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Cacat Mental/Jiwa,Perempuan,3
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Cacat Rungu/Wicara,Perempuan,3
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Cacat Lainnya,Perempuan,3
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Cacat Fisik,Perempuan,2
2017,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Cacat Mental/Jiwa,Perempuan,8
2017,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Cacat Fisik,Perempuan,3
2017,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Cacat Netra/Buta,Perempuan,
2017,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Cacat Fisik,Perempuan,10
2017,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Cacat Mental/Jiwa,Perempuan,4
2017,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Cacat Rungu/Wicara,Perempuan,2
2017,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Cacat Lainnya,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Cacat Netra/Buta,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Cacat Fisik,Perempuan,5
2017,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Cacat Lainnya,Perempuan,2
2017,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Cacat Netra/Buta,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Cacat Lainnya,Perempuan,
2017,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Cacat Lainnya,Perempuan,
2017,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Cacat Netra/Buta,Perempuan,2
2017,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Cacat Netra/Buta,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Cacat Rungu/Wicara,Perempuan,2
2017,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Cacat Lainnya,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Cacat Rungu/Wicara,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Cacat Lainnya,Perempuan,
2017,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,PANCORAN,PANCORAN,Cacat Lainnya,Perempuan,
2017,JAKARTA SELATAN,PANCORAN,PANCORAN,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,PANCORAN,KALIBATA,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,PANCORAN,KALIBATA,Cacat Fisik dan Mental,Perempuan,1
2017,JAKARTA SELATAN,PANCORAN,KALIBATA,Cacat Lainnya,Perempuan,1
2017,JAKARTA SELATAN,PANCORAN,KALIBATA,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,PANCORAN,KALIBATA,Cacat Netra/Buta,Perempuan,
2017,JAKARTA SELATAN,PANCORAN,KALIBATA,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,PANCORAN,RAWAJATI,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,PANCORAN,RAWAJATI,Cacat Fisik dan Mental,Perempuan,
2017,JAKARTA SELATAN,PANCORAN,RAWAJATI,Cacat Lainnya,Perempuan,3
2017,JAKARTA SELATAN,PANCORAN,RAWAJATI,Cacat Mental/Jiwa,Perempuan,1
2017,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Cacat Fisik,Perempuan,1
2017,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Cacat Mental/Jiwa,Perempuan,2
2017,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Cacat Netra/Buta,Perempuan,1
2017,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Cacat Rungu/Wicara,Perempuan,1
2017,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Cacat Fisik,Perempuan,
2017,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Cacat Mental/Jiwa,Perempuan,
2017,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Cacat Netra/Buta,Perempuan,
2017,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Cacat Rungu/Wicara,Perempuan,1
